MeanPrefLANs,StdPrefLANs,MeanWait,StdWait,LANs,Persons,Latency,MeanReachedPersons
3,2,5,2,10,50,111.30890490881154,7.342629482071713
3,2,5,2,10,50,109.75253026535545,8.237057220708447
3,2,5,2,10,50,106.99208682864406,9.833564493758669
3,2,5,2,10,50,110.78193589893637,10.472826086956522
3,2,5,2,10,50,119.3966300743256,7.159279778393352
3,2,5,2,10,50,105.65491912422839,7.993472584856397
3,2,5,2,10,50,110.2291583306035,10.262096774193548
3,2,5,2,10,50,140.83975669873098,6.107095046854083
3,2,5,2,10,50,129.57992742498323,5.97768479776848
3,2,5,2,10,50,118.29122015199569,7.689839572192513
3,2,5,2,10,50,100.48658232765918,6.747978436657682
3,2,5,2,10,50,107.93897021526148,6.594850948509485
3,2,5,2,10,50,104.24173060689503,7.074024226110363
3,2,5,2,10,50,113.95005940087744,10.217573221757322
3,2,5,2,10,50,123.0708063126194,6.845942228335626
3,2,5,2,10,50,114.58075490391107,8.485981308411215
3,2,5,2,10,50,108.3303234072331,7.224
3,2,5,2,10,50,126.72698493574028,7.55525965379494
3,2,5,2,10,50,106.35495125531021,8.985564304461942
3,2,5,2,10,50,122.40217241417396,5.902203856749312
3,2,15,2,3,10,104.27718253968254,1.4324324324324325
3,2,15,2,3,10,87.85490196078432,2.386206896551724
3,2,15,2,3,10,116.94945978391357,2.2582781456953644
3,2,15,2,3,10,123.69503546099291,1.55
3,2,15,2,3,10,99.50597826086957,2.3655172413793104
3,2,15,2,3,10,108.80042016806723,1.3666666666666667
3,2,15,2,3,10,152.41927083333334,0.6040268456375839
3,2,15,2,3,10,137.360546875,2.098684210526316
3,2,15,2,3,10,134.459,2.219178082191781
3,2,15,2,3,10,124.4101429939792,2.432258064516129
3,2,15,2,3,10,116.168458781362,1.2287581699346406
3,2,15,2,3,10,85.76616915422886,1.2191780821917808
3,2,15,2,3,10,123.50970873786407,1.271523178807947
3,2,15,2,3,10,90.08839662447258,1.5703703703703704
3,2,15,2,3,10,164.87098839535815,2.513157894736842
3,2,15,2,3,10,161.19496855345912,1.8150684931506849
3,2,15,2,3,10,129.08490010946906,3.4802631578947367
3,2,15,2,3,10,114.77114197530864,1.5
